product_name;current_price;normal_price;product_url;store;extraction_date
Celular REDMI A5 128GB Dorado;379900.0;499900.0;https://www.alkosto.com/celular-redmi-a5-128gb-dorado/p/6932554425463?algEvent=eyJvYmplY3RJZCI6IjY5MzI1NTQ0MjU0NjMiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular VIVO V50 LITE 5G 256GB + Audifonos;1999900.0;3599900.0;https://www.alkosto.com/celular-vivo-v50-lite-5g-256gb-audifonos/p/7708216980521?algEvent=eyJvYmplY3RJZCI6Ijc3MDgyMTY5ODA1MjEiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular TECNO Spark 40Pro+ 256GB Blanco;859900.0;1999900.0;https://www.alkosto.com/celular-tecno-spark-40pro-256gb-blanco/p/4894947096341?algEvent=eyJvYmplY3RJZCI6IjQ4OTQ5NDcwOTYzNDEiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular REALME Note 60X 128GB Negro;389900.0;649900.0;https://www.alkosto.com/celular-realme-note-60x-128gb-negro/p/6941764452930?algEvent=eyJvYmplY3RJZCI6IjY5NDE3NjQ0NTI5MzAiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular REDMI A5 128GB Negro;379900.0;499900.0;https://www.alkosto.com/celular-redmi-a5-128gb-negro/p/6932554425135?algEvent=eyJvYmplY3RJZCI6IjY5MzI1NTQ0MjUxMzUiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular ZTE Nubia Neo 3 5G Dorado;599900.0;1329900.0;https://www.alkosto.com/celular-zte-nubia-neo-3-5g-dorado/p/6902176140471?algEvent=eyJvYmplY3RJZCI6IjY5MDIxNzYxNDA0NzEiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular OPPO A5 256GB Verde;699900.0;1599900.0;https://www.alkosto.com/celular-oppo-a5-256gb-verde/p/6932169372800?algEvent=eyJvYmplY3RJZCI6IjY5MzIxNjkzNzI4MDAiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular REDMI Note 14S 256GB Negro;999900.0;1699900.0;https://www.alkosto.com/celular-redmi-note-14s-256gb-negro/p/6932554429133?algEvent=eyJvYmplY3RJZCI6IjY5MzI1NTQ0MjkxMzMiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular MOTOROLA G86 5G 256GB Rojo;1094900.0;1899900.0;https://www.alkosto.com/celular-motorola-g86-5g-256gb-rojo/p/840493606194?algEvent=eyJvYmplY3RJZCI6Ijg0MDQ5MzYwNjE5NCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZWZkOGQzYThmY2I3NDFjMWI0YTgwNzEwYmYwNzZmODcifQ==;alkosto;2025-08-14
Celular ZTE V70 Design 256GB Verde;399900.0;859900.0;https://www.alkosto.com/celular-zte-v70-design-256gb-verde/p/6902176133756?algEvent=eyJvYmplY3RJZCI6IjY5MDIxNzYxMzM3NTYiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
Celular REDMI 14C 128GB Negro;399900.0;899900.0;https://www.alkosto.com/celular-redmi-14c-128gb-negro/p/6941812798317?algEvent=eyJvYmplY3RJZCI6IjY5NDE4MTI3OTgzMTciLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
iPhone 15 128 GB 5G Azul;4059010.0;4599010.0;https://www.alkosto.com/iphone-15-128gb-5g-azul/p/195949036453?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTAzNjQ1MyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZWZkOGQzYThmY2I3NDFjMWI0YTgwNzEwYmYwNzZmODcifQ==;alkosto;2025-08-14
Celular MOTOROLA Edge 50 Fusion 512GB 5G Azul;1449900.0;2499900.0;https://www.alkosto.com/celular-motorola-edge-50-fusion-512gb-5g-azul/p/840023285035?algEvent=eyJvYmplY3RJZCI6Ijg0MDAyMzI4NTAzNSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZWZkOGQzYThmY2I3NDFjMWI0YTgwNzEwYmYwNzZmODcifQ==;alkosto;2025-08-14
iPhone 16 128 GB Rosa;4649010.0;;https://www.alkosto.com/iphone-16-128gb-rosa/p/195949822179?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMjE3OSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZWZkOGQzYThmY2I3NDFjMWI0YTgwNzEwYmYwNzZmODcifQ==;alkosto;2025-08-14
Celular TECNO Spark 30 256GB Blanco;599900.0;999900.0;https://www.alkosto.com/celular-tecno-spark-30-256gb-blanco/p/4894947047916?algEvent=eyJvYmplY3RJZCI6IjQ4OTQ5NDcwNDc5MTYiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6ImVmZDhkM2E4ZmNiNzQxYzFiNGE4MDcxMGJmMDc2Zjg3In0=;alkosto;2025-08-14
iPhone 16 Pro Max 256 GB Titanio Blanco;6969010.0;;https://www.alkosto.com/iphone-16-pro-max-256gb-titanio-blanco/p/195949805844?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgwNTg0NCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular TECNO Camon 40 Pro 256GB Negro;1094900.0;1999900.0;https://www.alkosto.com/celular-tecno-camon-40-pro-256gb-negro/p/4894947068645?algEvent=eyJvYmplY3RJZCI6IjQ4OTQ5NDcwNjg2NDUiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular MOTOROLA Edge50Pro 512GB 5G Morado;1999900.0;3999900.0;https://www.alkosto.com/celular-motorola-edge50pro-512gb-5g-morado/p/840023257896?algEvent=eyJvYmplY3RJZCI6Ijg0MDAyMzI1Nzg5NiIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular VIVO Y19S Pro 256GB Plata;799900.0;1799900.0;https://www.alkosto.com/celular-vivo-y19s-pro-256gb-plata/p/6932204502629?algEvent=eyJvYmplY3RJZCI6IjY5MzIyMDQ1MDI2MjkiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular HONOR X5b 128GB Negro;399900.0;649900.0;https://www.alkosto.com/celular-honor-x5b-128gb-negro/p/6936520855520?algEvent=eyJvYmplY3RJZCI6IjY5MzY1MjA4NTU1MjAiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular KALLEY Black E 64GB Azul;239900.0;349900.0;https://www.alkosto.com/celular-kalley-black-64gb-azul/p/7705946479448?algEvent=eyJvYmplY3RJZCI6Ijc3MDU5NDY0Nzk0NDgiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
iPhone 16 256 GB Negro;5219010.0;;https://www.alkosto.com/iphone-16-256gb-negro/p/195949822711?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMjcxMSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular HONOR X6c 256GB Verde;699900.0;1049900.0;https://www.alkosto.com/celular-honor-x6c-256gb-verde/p/6936520869923?algEvent=eyJvYmplY3RJZCI6IjY5MzY1MjA4Njk5MjMiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular HONOR X5b 128GB Azul Oceano;399900.0;649900.0;https://www.alkosto.com/celular-honor-x5b-128gb-azul-oceano/p/6936520855544?algEvent=eyJvYmplY3RJZCI6IjY5MzY1MjA4NTU1NDQiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular REALME C75 256GB Dorado;799900.0;999900.0;https://www.alkosto.com/celular-realme-c75-256gb-dorado/p/6941764450387?algEvent=eyJvYmplY3RJZCI6IjY5NDE3NjQ0NTAzODciLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular MOTOROLA G35 256GB 5G Gris Verdoso;584900.0;1299900.0;https://www.alkosto.com/celular-motorola-g35-256gb-5g-gris-verdoso/p/840023279805?algEvent=eyJvYmplY3RJZCI6Ijg0MDAyMzI3OTgwNSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular OPPO Reno 13 512GB 5G Azul + Reloj;3499900.0;4999900.0;https://www.alkosto.com/celular-oppo-reno-13-512gb-5g-azul-reloj/p/7708334730442?algEvent=eyJvYmplY3RJZCI6Ijc3MDgzMzQ3MzA0NDIiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular MOTOROLA G56 256GB 5G Verde;899900.0;1599900.0;https://www.alkosto.com/celular-motorola-g56-256gb-5g-verde/p/840023293498?algEvent=eyJvYmplY3RJZCI6Ijg0MDAyMzI5MzQ5OCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular TECNO Spark Go1 128GB Blanco;379900.0;799900.0;https://www.alkosto.com/celular-tecno-spark-go1-128gb-blanco/p/4894947036194?algEvent=eyJvYmplY3RJZCI6IjQ4OTQ5NDcwMzYxOTQiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular HONOR X8c 256GB 5G Gris + Kit Obsequios;1499900.0;2099900.0;https://www.alkosto.com/celular-honor-x8c-256gb-5g-gris-kit-obsequios/p/7707945527472?algEvent=eyJvYmplY3RJZCI6Ijc3MDc5NDU1Mjc0NzIiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular MOTOROLA Edge 60 512GB 5G Azul;2199900.0;2999900.0;https://www.alkosto.com/celular-motorola-edge-60-512gb-5g-azul/p/840023296963?algEvent=eyJvYmplY3RJZCI6Ijg0MDAyMzI5Njk2MyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
iPhone 16 Pro 128 GB Titanio Negro;5799010.0;;https://www.alkosto.com/iphone-16-pro-128gb-titanio-negro/p/195949771040?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3MTA0MCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular HONOR X6c 256GB Negro;699900.0;1049900.0;https://www.alkosto.com/celular-honor-x6c-256gb-negro/p/6936520869916?algEvent=eyJvYmplY3RJZCI6IjY5MzY1MjA4Njk5MTYiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular REALME C71 4G 256GB Verde;599900.0;899900.0;https://www.alkosto.com/celular-realme-c71-4g-256gb-verde/p/6941764467330?algEvent=eyJvYmplY3RJZCI6IjY5NDE3NjQ0NjczMzAiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
iPhone 16 256 GB Blanco;5219010.0;;https://www.alkosto.com/iphone-16-256gb-blanco/p/195949822896?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMjg5NiIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
iPhone 16 128 GB Azul Ultramarino;4649010.0;;https://www.alkosto.com/iphone-16-128gb-azul-ultramarino/p/195949822353?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMjM1MyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular MOTOROLA G15 128GB Gris;429900.0;799900.0;https://www.alkosto.com/celular-motorola-g15-128gb-gris/p/840023280221?algEvent=eyJvYmplY3RJZCI6Ijg0MDAyMzI4MDIyMSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular REALME C61 256GB Verde;599900.0;999900.0;https://www.alkosto.com/celular-realme-c61-256gb-verde/p/6941764447141?algEvent=eyJvYmplY3RJZCI6IjY5NDE3NjQ0NDcxNDEiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
Celular MOTOROLA E15 64GB Azul;309900.0;499900.0;https://www.alkosto.com/celular-motorola-e15-64gb-azul/p/840023280498?algEvent=eyJvYmplY3RJZCI6Ijg0MDAyMzI4MDQ5OCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMmQyNTcwZTI1MDAyYzdhZDYxNDFmMmFhZDc5NGUyOGMifQ==;alkosto;2025-08-14
Celular KALLEY Black 5 256GB 5G Gris;499900.0;999900.0;https://www.alkosto.com/celular-kalley-black-5-256gb-5g-gris/p/7705946479202?algEvent=eyJvYmplY3RJZCI6Ijc3MDU5NDY0NzkyMDIiLCJpbmRleCI6ImFsa29zdG9JbmRleEFsZ29saWFQUkQiLCJhY3Rpb24iOiJ2aWV3IiwicXVlcnlJRCI6IjJkMjU3MGUyNTAwMmM3YWQ2MTQxZjJhYWQ3OTRlMjhjIn0=;alkosto;2025-08-14
